resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,device_name,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules
2,"{'id': 62637210, 'resource_state': 1}",Afternoon Ride,6063.7,2013,5041,19.1,Ride,Ride,0.0,Strava App,11706873719,2024-06-21T18:02:35Z,2024-06-21T14:02:35Z,(GMT-05:00) America/Toronto,-14400.0,,,,0,0,0,1,0,"{'id': 'a11706873719', 'summary_polyline': 'gcijGb{ybNHJFX?JDBPId@GXQHM^UDGN?LOJGD?ZS^MDE^SPCBIJMXOBIFGH?b@QTCHEJQF?DABGDABGCLR?ZEP?JCL?NCBED?LIjA{@_AOLGdDN~A[_BANEXUTMJ?FCg@YNCJIXAr@QRA`@KbAKh@C^BTAHEb@Gd@MD?TAJDH?^I\\MREd@WAA?@DK@OK?@BEAR?NCRKf@Q@SAGIOEAEH?VBLJFAJSAKBU?IDCCQFIGG?[PYFKC@KDB?BLRH^DGB?NI?CPEJ@H[?QAED`@DFBC`@Sr@GVIHBDFAODBHGNO@EFHDC@HF?FCZe@JE@ITGTUTK^[D?DEDAFIJEFEBGF[j@[NEVUFJFbABNDBAKHIHCJGD?HK@IPCHGP[LGHKPGPQFCFID?NQJ?DCLCTKDGd@MFILEHBDCLOXAHEBKVCBEBUBARFF??KNMNKJDRGRQBGJA@IJCFMR@BGd@KF@@G^B@INIJSDABCJEH?NS\\EZKF@LG`@GTKJBb@Eh@?h@Hr@BPQHBRABGH?NMPBXMDGZCLKNIHKHFD?JOJCXLBAJMDBJGD?DAL]VC\\BR]d@Fd@[LAPGJAXORGNM\\Ir@[^@RNRVDb@CTCFIBIGOQ[k@Qg@Ok@FG^P@KPMBB^MPABCX?JKLGLKl@G^_@d@MRANKH@FCLIBYG_@@SW}@E[m@cABKNQBEJw@?SDQHQCGBEAG?AYGIDAFI~@IRY`@OJGF@^DLJCDB`@GFIHAHUJOCo@BEFy@?Q?DEQg@IKIWKa@]EIKIKOEAm@mAQc@GCIq@KS@IEGAo@SyA?WKs@@SSo@c@uDE}@?i@A_ABGCE?OEO?U^}BJ_@L[AQH[JIHOSUc@w@IUGY?QS_BCw@@OMCCO', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.80475368350744, -79.26973415538669]","[43.779994463548064, -79.25051897764206]",3.012,15.407,False,,,False,False,179.6,157.2,12489901530,12489901530,stripped_01B30829-78C8-4FA9-A955-9AC3E0B8304A-activity.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Under Armour Tor10K - 2024,10286.0,4290,4307,20.5,Run,Run,0.0,Strava App,11657603847,2024-06-15T11:43:02Z,2024-06-15T07:43:02Z,(GMT-05:00) America/Toronto,-14400.0,,,,0,2,1,72,0,"{'id': 'a11657603847', 'summary_polyline': 'aphiG|cwcNBNATBRAh@F|@?fAJzBDPC`@DPGP?NDV?`@F^?x@EJ@^EJAVKZEXIHEXY|@AP_@lAAPKRE`@KNGt@Ul@ALi@hBIh@MVGXoAdCQl@]d@St@[`@CRSb@g@x@eArCQ~@En@S`A?RWhBIlAQdAEz@GZE`DGZDJAb@GjBET@d@C^i@nBINI`@IFWv@_@t@Od@ETi@nAUjAM\\MNOl@KNE`@KHUv@ALGJSt@Q\\_@lAIHOb@EVw@dCObAGHMt@e@pAGh@Wd@CPO^G`@[r@ETSn@AHQd@WdA_@nBGv@Qp@Cb@Ox@CVMd@u@nFK\\QtBIf@Af@If@@TMx@An@Kf@I~AW~B?^ETGzCLxBB|BCdABz@EfCBpACh@BpAGPDXCTBj@Ab@DHALFZ?PF`ALh@?JBHAJNfBFPDn@AXr@vEDhA?hADJ?dAHl@ATHnAPrAFNPbAdA~Bt@tA^dALt@FHd@bCNAJS?MIs@[yA]gA]o@Ia@]o@y@{BI_@Yu@Ea@EGO{DB}BM}@?[G_@Cq@WiBAg@G]GcAYsB?Yg@kHFuB?qCF}AC]JuABI?YDIPyBRoDDQ?g@FOJmADu@Jw@@[VeCDQ?YFSH_ADkAd@aFFqACyADk@E[@g@CgADgAN}@j@eBLQ?Kf@kA`@cB^_ANs@JQV{AVq@^mBPk@^_BR_@TaA|@_CD]FOd@eATw@JM?KHMVkAz@kCVq@PYLMRe@r@y@z@iARa@X]jAyC\\_B?OLQLo@n@cGFS?UDe@FyAJg@JgCFa@@q@CMNgAHYCQPs@?MFSAKFKDk@N{@@WNk@?IH]BCV{AHKBUHSVwAJY@WLe@De@JOBSX}@BUNi@FOLQVcCBsACc@CmBE}@?m@CQCiA?s@E[GeBCuBG_AAkAk@qKMkAMkBGYIsAQeAAc@YyC?g@Ke@KyAKq@Gs@WeBc@iBgA_GS{@MUAO_@wBkAyEQc@EWSg@Wc@{@w@m@]OS[Mm@g@iAi@a@Y_AiAI?o@kAOGIk@OSMk@Gs@QcAG}@I[Cs@KMGFCd@Lr@FdAHl@D?Dt@RdAh@xANVVVHTb@n@\\^t@^FAhAr@b@PRD^Xb@l@l@j@LXV`AFFVbALVJz@HN?HNh@Fj@~@rD', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.63047488965094, -79.42004003562033]","[43.63124292343855, -79.41528791561723]",2.398,5.356,False,,,False,False,87.4,77.8,12439131932,12439131932,stripped_7193022D-60AB-49A2-A616-702937FB2E16-activity.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Night Ride,5365.4,1779,1866,32.5,Ride,Ride,0.0,Strava App,11639923849,2024-06-13T01:45:56Z,2024-06-12T21:45:56Z,(GMT-05:00) America/Toronto,-14400.0,,,,4,0,0,1,0,"{'id': 'a11639923849', 'summary_polyline': 'yfdjG|uwbN@NOz@e@^_@No@JIAc@FQNQD_@RMBQHM@kCt@u@X[FK?c@LgA`@c@Fq@XICG@GHUHKAEHQDS@s@T]AUBEDUJAEMNi@Pq@JmBf@oA^m@JGFETJr@CLD^JVFFJBNABCFWAUKSK?_APq@RQHmAXYJYD]JiBv@YFm@XS@eCt@cAVG?EDq@RO@e@PQBu@XgAVMHgAReA\\cCl@ED[FGDi@LOFG?]PYDMHg@Ny@LaA^eAn@i@TyAfAAD]P_@\\CGGu@CIG?EBENOCGBEFM@a@Rq@j@[PCF]No@R_@VODGFG?EAONs@PQBo@TOBUL[Je@@WFe@Fe@Ng@JkAd@{@Pu@Xi@Xw@ZCFGA_ATi@VuBj@mCbAm@NmFdBaAd@_@b@MHc@JCCOHUDIHECOHI@OHUFQHa@LaATU@EH]FCBe@TG?CKSuAKiAAe@DoADc@FOBa@DILw@Fu@WOg@QYOSGc@S]I}@a@aAUi@A]BmAVmAb@u@N{@ZE?o@f@G?a@[q@gAc@g@g@a@a@UMEQDK?[IOAmBg@MQa@GKKe@Mo@]MKGAOSq@e@c@_@GAGBEJ{A|DQ\\GH', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.77224463969469, -79.25740144215524]","[43.808500645682216, -79.26917131058872]",3.016,7.992,False,,,False,False,181.8,165.6,12420927523,12420927523,stripped_04D2E34F-3E28-4CD1-B6E5-D2638429D455-activity.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Lunch Ride,4957.9,1475,1701,17.7,Ride,Ride,0.0,Strava App,11636110209,2024-06-12T15:33:15Z,2024-06-12T11:33:15Z,(GMT-05:00) America/Toronto,-14400.0,,,,0,0,0,1,0,"{'id': 'a11636110209', 'summary_polyline': '{bijGt|ybNJI|@IHEFKXYPETWFBFIXIRKTGDCb@IFIL?LGFMFBJAFGF@l@gAhBoAZOPEBEp@ERIJBx@S^?DG`AUP@l@Od@IH@`@QJBRAVGLI`Bg@v@ILKFBFKJEPCBCJ@LAFGL@LCJIFBFCJIP@PIH?HGb@KLGPAZM`AOXI\\PJKFQNG@ED@DOFID?JKNKD?FMNAFEJOJAJSRE@GHIDOJOl@c@PIJ@?G@~@@JDHVEv@g@`@MRUJ?BEDBZO\\[DARMXEVKNABGPKR?RID@RKHAVMPC`@?PGF?DCBBPSJDTM`@KPAHGN?ROHAVM`@YVCRST?z@[VCJINC^KPANID@XU^INIb@CLGJKj@M^MPCPId@MHGDCF?b@WRGXOF@\\SVCPG\\GbA]TEjCw@ZOVAXLFHH`@?LKLKHECEIUo@SqAD?HID@TKZGJOLIFUFENGH@FINGAGBAv@KBER?PCFEdAGVIP?b@INEFGPCd@SPEPAz@]JAPKp@Mx@Y^?NIRC`@MHGd@G`@OZGRM`@IVMv@SBC@QGi@MqBBMFGj@SNC', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.80488603375852, -79.27018912509084]","[43.772864900529385, -79.25730211660266]",3.361,10.941,False,,,False,False,179.6,165.6,12417038531,12417038531,stripped_0970EAC1-45A1-4862-AC37-3FC48609676B-activity.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Evening Ride,6108.9,1679,1788,24.8,Ride,Ride,0.0,Strava App,11630841983,2024-06-11T22:21:30Z,2024-06-11T18:21:30Z,(GMT-05:00) America/Toronto,-14400.0,,,,5,0,0,1,0,"{'id': 'a11630841983', 'summary_polyline': 'uqdjGb}wbNGBQBQJ[DMFg@Ja@PO?IFQACH[LK@UFI?QFYBQJm@@UJM@c@XEAs@POLK@MCK?SJWZWLSBKCM@GDM?MB[Ng@DIAe@J_@Bk@NFBMBCCMAI@OT@PFZ@d@BF?XBTDH?JHF^@FK@SQe@[ACEKDGCMFK@CFEAs@NWPM@GFw@NEFm@RGAWFUPi@RaBb@_@N_@FIDGF_@Fm@Ru@PKHQBABK?k@RSBWLMBKFE?OLKBE@MAEBWAK@YTSBCBw@J[NgAX[PU@_AT_@D[HIJUNK@WACDK?MPK@YRk@DYLe@FKJMFa@\\]LKBEDE@[\\[Ja@^ULECCQAOBKC]OBUTWJY\\O?GBOLEJK@KLACCB?HINOHUT]NSA[D_@R]J[N?LEDJK]?IEAPKHYFe@Pc@DKRKDILE@UAKBMIEAe@BUHKAIBIHWFKHKBs@VMHI@YICDk@JOEI@IHG@GHm@HCFQHYBGBEDI?EDK?KHE?QHKAEHODECeAr@KCUBUFEGGBADWJCFGDm@Tu@d@KVG@EJK?QR]?SDQCGTIHSXMFGJKDK@OCKFMXIf@KNYPgAXa@ZMPe@~@g@xAKn@GFBzBAJFl@@b@@FEt@B|@IfA@HAf@@RAHBrAEL@JCNDJCN@NHj@DHBNE\\@f@BHDv@F\\Ft@C??FN|@A^BP?PF^AFRb@EXDLFl@HTDZFH?HNv@CBPj@?XDF@^DRAFBH?vACTED@`@Gf@@JEJCf@GTEFs@TIEAQMo@Ca@I_@Ce@Oi@Ca@w@sF@QG]@SEOEg@JoAEK?[EKCWIc@@o@EK?IMe@@MAcAIq@GS', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.772024447098374, -79.26131243817508]","[43.80483322776854, -79.27011192776263]",3.638,11.624,False,,,False,False,179.6,165.6,12411612129,12411612129,stripped_1179D320-47A7-4476-BFF4-8E9A6701D027-activity.fit,False,2,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Lunch Ride,4770.7,1222,1269,13.9,Ride,Ride,0.0,Strava App,11630683409,2024-06-11T15:23:56Z,2024-06-11T11:23:56Z,(GMT-05:00) America/Toronto,-14400.0,,,,1,0,0,1,0,"{'id': 'a11630683409', 'summary_polyline': '_cijG`}ybNl@SP?FCRKTWLIBGPGDIXIAADE`@MTKHA^ODEJCDELEBCJEVO|@Sh@SNCr@]vAUn@Qp@e@f@Ml@YJAt@_@TCp@Sn@Eh@KbA]\\SPGP?XGp@Yd@GL?PDXQh@OLInBg@fA[TOZ@NOf@U`Aq@NWH?FGb@o@XCf@k@LIH@@ADHBfAFBBMDEh@[FGJALGPQd@WRQLGFAb@YNCVOXGTKHIJAJIJA\\M`@Gh@QXGHG`@MBEHCf@GNGRAv@Sh@IZIp@YVA`Aa@z@QJGBE~@[JCXMF@RGv@[l@Gp@QXOLABEJ?DCD?VOJ?ZIVMLCRI^GtC_AnBk@NAH@LBHHJVFZIRG?MMGMSiAHg@GWC?FEN@BK^OLKFAZOB@D@DENGL?TIH?RKlCi@|@WHKHBNITE`@Q`AMr@WhASf@QDEN?TK\\G`@QF?\\O\\IBELC`@Q|@Q?BT?\\U@KI_@Ci@O_A?e@FKV[FBZCPGBBDC', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.80505073815584, -79.27009935490787]","[43.772332314401865, -79.25733027979732]",3.904,7.274,False,,,False,False,179.6,165.6,12411450306,12411450306,stripped_A89B8CC2-DD53-4361-A27E-DBAFBDE6578D-activity.fit,False,1,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Night Ride,1211.1,395,415,0.0,Ride,Ride,0.0,Strava App,11576225688,2024-06-05T01:40:35Z,2024-06-04T21:40:35Z,(GMT-05:00) America/Toronto,-14400.0,,,,0,0,0,1,0,"{'id': 'a11576225688', 'summary_polyline': 'okljG~u}bNj@SNCv@]`@KPKT@h@QRKhA_@D?lAe@\\Sb@MVEx@a@t@SzAi@JIREl@YVSPCP@JGNCVSl@Kb@MDCTEBCh@M|@e@VGJMJADEF@PIJI@D\\MPAl@[JALKh@S', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.815758703276515, -79.29329979233444]","[43.80620341747999, -79.2884730733931]",3.066,5.164,False,,,False,False,191.4,180.9,12355429227,12355429227,stripped_14AD0F07-E226-46FB-AF95-372C8D4A2C43-activity.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Evening Ride,3316.6,1016,1062,17.8,Ride,Ride,0.0,Strava App,11575938485,2024-06-05T00:23:17Z,2024-06-04T20:23:17Z,(GMT-05:00) America/Toronto,-14400.0,,,,0,0,0,1,0,"{'id': 'a11575938485', 'summary_polyline': 'afkjGbczbNMFG?KDEF_@JQNe@ZG?EDK?OFo@r@e@XQV}@h@[f@WNGJE@WTSJc@^W`@MLCLIDGJIBMZMLQb@MPAHOTe@hAKHMTUJBFEH?HODQt@G@Qd@Wb@QJEHGDGNQAKNGBG?MLWFSJSBIPE?QRSLe@z@GRSTKVY~@CVc@tAo@ZM@KHMBKCg@PoAVQAOBIDKAe@JY^CLKFMXG^Cn@D|@BPB@dAc@PCHBHRBlALb@Dd@^pA\\p@^rAAJFVAPJdBGjAIp@ERIz@Jj@Bb@FNRTHHd@JXNNTBh@?RENSn@CXTzATxB^vBh@~DVzAJZXTBHf@^RVBHHv@ENKFm@La@PcAZSLQDg@ZGHKDGA', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.80484135821462, -79.2701959144324]","[43.8157663308084, -79.29324396885931]",3.264,5.584,False,,,False,False,192.1,179.0,12355135362,12355135362,stripped_CAC2CD17-614F-400A-87E8-4D4E3604AB48-activity.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Evening Ride,6159.9,1682,1754,25.2,Ride,Ride,0.0,Strava App,11575513803,2024-06-04T22:52:09Z,2024-06-04T18:52:09Z,(GMT-05:00) America/Toronto,-14400.0,,,,0,0,0,1,0,"{'id': 'a11575513803', 'summary_polyline': 'ordjGd}wbN[LsA^m@T}@TQH_@HWHMBY@MBAFGCCBe@@a@DKDi@\\_AXSBgA`@sAXGAs@PEFeAVM@]CIBKHGJ@f@FTFb@Ff@AHDNJLP@JGHO?]S]QC[F_B`@a@D]JkBj@GFcA`@o@ReAV_@NeAZ{@RE?oCv@G?YFWLc@F_@NMB[RHEABoA\\YRAHO@OJK@IF{@Bc@HI@DDIFGAIDWRy@Bq@XWBGAKBEFUPE@MAEFKBEFK^UAQBENKDy@DUHSJKREDGJEAWPIAy@d@MDKN_@XCe@EU?MCCa@FA@GCKDMCQb@MPAAC?IZMHCFq@\\CAIBe@FKFAHYf@HQE?O^UI@GM?ID@@?C[LC?ODW@WPECSJK?aAh@M?ME[A{@X?@QDIDEAIDM@MPI@QLC?KJI@YLc@d@SJO?IBAFGBEDYBQF[Te@PKNSHIJk@La@RKJ_AZ_@VI?[RwAb@KHmFLEBYHOJU@OHIJM??FKHBDEFI?B@CDg@LICBHEAEN@LFRH@BDCFURG@KNQv@KR@FSl@Kd@Uj@@FELDX?PBNAJ?b@FfACnABjBCNBn@EZBf@CLFz@CXDFAP@PFDBLAXK\\BZEDDPF^Ah@DH@h@HNJd@?XH^DJBXHb@Df@PhAAPBJ?^Cj@DLD`@?LERJ^BPEPVTDF@JAHOTAH?FHLFb@CJ@PC\\BREDCPBHGZ?ROh@KEIFIBK?GBIEEK?[GSGy@AEA@?QGO?a@Ie@KUE_@Ci@c@eDG{@GKAe@I[I}@QaACYCMGK@w@S{@?MIc@@GFC?ECW?FCGBE', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.77212729305029, -79.26099468022585]","[43.80487128160894, -79.27010555751622]",3.662,13.301,False,,,False,False,180.0,165.6,12354702688,12354702688,stripped_414F75D3-8EF4-4D6A-B06F-935AA4F833AF-activity.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Lunch Ride,4931.4,1406,1615,16.2,Ride,Ride,0.0,Strava App,11572127081,2024-06-04T15:22:08Z,2024-06-04T11:22:08Z,(GMT-05:00) America/Toronto,-14400.0,,,,1,0,0,1,0,"{'id': 'a11572127081', 'summary_polyline': '}bijGt|ybNZA^Kb@YFKJCPMZIDGRCDGF?BCRWJ?DEB?BEFAHGD?FIF?BCJ?RMN@VMFGTEBGF?BED?DEHAVOJA@Ib@EDBXGDCF?^MNOVGb@WXIPOL@h@MJKz@GVIDGXMnAULGr@YREHKLC\\QPGp@G^Op@OV?D?HHVEJGr@OBCD@TGPGBELAJGN?LE`@Q`AYl@KVSVM`@a@RKBI`@_@dAq@BF@d@DVBBFAl@e@HIb@QlA{@`@SHApA_Aj@Sd@Ip@UHHD?BGHAf@QLI^O^E~@]t@Qz@]^ELCJKDBHAp@Uj@If@MHG\\CNGLM~Ak@tA_@VC~Am@RMrB_@vAg@JAjBo@d@KrAe@f@OFAA@THFDBJDf@ETEDSBQGOa@GIGSG]?a@E]LJTEDIRCNIZ]r@]DIv@YH@JGN?DID@FGFDHJHELBd@OBELBRGLOVIx@QLGNATI\\EZQRATIFGA@PNZOJABE?GGQQeA[{@GGOWASY]EO@MPKd@_ATIBINGNMH@LKNGd@GX@d@FNFXBVJf@BROR?VIPAFCF??Cj@G', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.80485569126904, -79.27013531327248]","[43.772325525060296, -79.25735827535391]",3.507,7.252,False,,,False,False,179.6,165.6,12351249951,12351249951,stripped_2A0FA2F1-59C0-4B37-B314-96C0A619673B-activity.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Afternoon Run,2204.0,816,816,8.2,Run,Run,0.0,Strava App,11565958252,2024-06-03T19:20:30Z,2024-06-03T15:20:30Z,(GMT-05:00) America/Toronto,-14400.0,,,,2,0,0,1,0,"{'id': 'a11565958252', 'summary_polyline': 'knkjGf{xbNd@]ZIJKJ@d@Qd@IVQDBH?DDFRGa@BCXCJEPOHCNKL?DELAB@HGJ?D@JEFM\\GRIDEPE\\SL@RMF@b@Mb@GXID?XINKTCRGBEPCDEPCVOD@FEJAZM^GzAe@f@K`Bk@VEDEj@Mr@YrA_@`@SfCq@~@]F?j@SRETM~Aa@BEj@Qp@[PCHIJALKNCHEJAl@[r@SJIB?PGBEP?HG@@HADGN?BC`@Qz@YPAh@Q^INKR?ZOF@JMPEDElAWTKBEhA[HARKTETMn@STMFALGRSRKH@b@Q^Gr@U', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.81040761247277, -79.26846446469426]","[43.79227152094245, -79.26015732809901]",2.701,5.7,False,,,False,False,183.5,164.2,12344892498,12344892498,stripped_F4A3B10D-145E-4405-A3AD-8F3948FC7F31-activity.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Night Run,4509.3,1922,1958,13.7,Run,Run,0.0,Strava App,11543915605,2024-06-01T01:11:03Z,2024-05-31T21:11:03Z,(GMT-05:00) America/Toronto,-14400.0,,,,0,0,0,3,0,"{'id': 'a11543915605', 'summary_polyline': 'ickjGppybNHEF@BFVnCf@pDJh@JhAk@`@QVSHMLMBIHMBOJG@CDK@a@RGHSDw@f@a@ROTK@EEQBODUNSTIPGBAHE@ILGBW`@OHc@PQTa@`@IBeAr@c@f@u@tAC?K\\KJCLKNGD[p@MN[l@IFAJOR_@x@E@ELSRMTUYGMIICKSSA?e@q@EQMSQu@KQASMi@MeACOCs@@i@AEJuBN}@ZuAx@gBFQBA@Mn@qAPYXs@l@gANc@l@gAl@wAEKIACKi@y@a@eASu@KmAKk@EGGCQJO@SJUDm@Xm@PIDe@Lc@Pi@NE?EDq@Rs@Xm@Ng@RE?EDO@g@Tw@TCBADG?IFG?_@NS@cAd@M@GFUDGACDWH}Bt@i@TOBSHG@[NI?MHO?KBIHg@POACAEo@IWSRc@JIDEAGDMBCCED[Ne@PQBQHE?MHo@ROJCACBGAEFi@LABOHQ@OHCAKBGDu@XE?_@PEAm@VaCr@OJODMBa@LECEFGBCFOBMFO@GFG?CBQFYNs@PCDEA}@Xo@VI@QFIAG@SLGAKHOEIBM@KNq@XQRECa@HKHAAIFI?QJMCSZ_@JCD_@L[Pc@NCDM?OFCBe@Lg@VOB[Ni@Ry@@WF_@AM@GEM?UKeA[]SUEw@[c@_@SUQIQWWOc@IM@EDEE[F]AIC@BD@DEHKBKLcBAVBHBABGIS?GBI?OBE@]H[LMRI?GOo@c@w@[UO?KEEQC@?DNX', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.809367921203375, -79.27136368118227]","[43.82943972945213, -79.27422543056309]",2.346,5.348,False,,,False,False,191.2,180.0,12322152851,12322152851,stripped_30651388-08BD-4976-BB59-F0FF532CBE85-activity.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Afternoon Run,3179.0,1231,1231,0.0,Run,Run,0.0,Strava App,11535865445,2024-05-30T20:46:17Z,2024-05-30T16:46:17Z,(GMT-05:00) America/Toronto,-14400.0,,,,2,0,0,1,0,"{'id': 'a11535865445', 'summary_polyline': 'ixnjGdn~bNUgBG}@IUEi@GMEi@Ow@ASCIEg@Oi@?_@K[CYKc@Ac@GWCWEIC?CKCq@QmA@IH?BDVGRCH@?AJCDENCNIFC\\[F?HKBDLMH?JCRMPGJKXCFGPGPAJKHAPID?JKNCLIHAFGB@JCDIH@PIXUVGHONBTOAIFGV@LEJ@LE^cAH?BEB@PKD@TMPCBERAJMF@VM@Ep@GPKb@Kb@WP?HCB@D@HYJMVQLAZMDSA]F{@FWPYLc@FG@K`@q@F[DKh@m@R_@RSPu@B?Vg@@GFGZiA\\y@@KJKd@cALIj@uA@KHILW@SNSBKPQp@gB^]ZGJGFAFG^MNKPELKj@MHITGPMb@MP?FIBBh@MDCHC@GJIVIB?VMPCNIH@BIN?NKD?LIBIJCDID@LGPCDBBHKy@O_@QNTIA[EQDJBJ?TEFGACFNK@MBCJ@RADCBGGc@@UDWHMj@mAJEJ@NGv@GzAWPAHGN?d@[HCLBNMTMHKHi@JUAMTe@?IHWFG@KFQ@[DGBKHGDUNIRWZYHCH@FAROPCD@JIHCDETBXk@JODA@QDALULKBKFEP_@LQBMJKFSLMVm@Zc@@K\\e@Na@@GJSDC@SDCJQf@m@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.82590239867568, -79.29710031487048]","[43.80945375189185, -79.2747762054205]",2.582,4.944,False,,,False,False,198.8,182.0,12313857466,12313857466,stripped_72772EC2-6A44-43B1-A239-A22FB38F3F49-activity.fit,False,2,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Afternoon Run,2213.7,850,850,13.4,Run,Run,0.0,Strava App,11535411457,2024-05-30T19:28:56Z,2024-05-30T15:28:56Z,(GMT-05:00) America/Toronto,-14400.0,,,,0,0,0,1,0,"{'id': 'a11535411457', 'summary_polyline': 'mzmjG|}|bNMXANKh@Cn@INODSLSBIF]LKJg@NYPKJg@P@BCBK@w@XK@IN]FM?]LQPIj@IHIFUBOH[BSHS@[L_@HEDMBGDKBQ`@WLCDWDy@ZSBYLGFa@Ha@PK@i@VSDa@POBQJQDEDIBE?SHCFVfBDFBh@J|@H\\Hh@@VRx@Bh@XnB?JDFBVJT?LR`BRdAJt@PxBNn@J|@BRDHFp@ZbC\\bBDb@P|@B`@J^@ZPp@J|@Bj@DHL`ADN?HDJF^L\\BRBFLrAD@DRCDHJ?ZLbAAJJd@ALFR?HLh@@NLf@NpA', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.821241557598114, -79.28507882170379]","[43.82391303777695, -79.30527728050947]",2.604,3.621,False,,,False,False,199.2,189.6,12313394775,12313394775,stripped_5254E69B-474E-495F-82B5-B08EB4432764-activity.fit,False,0,0,False,,,,,
2,"{'id': 62637210, 'resource_state': 1}",Afternoon Run,2108.0,783,783,8.2,Run,Run,0.0,Strava App,11534270334,2024-05-30T17:07:34Z,2024-05-30T13:07:34Z,(GMT-05:00) America/Toronto,-14400.0,,,,0,0,0,1,0,"{'id': 'a11534270334', 'summary_polyline': 'kgkjGfczbNEDGJ_@LYROFa@XMCMDGDG?WXCJKLa@b@CHi@`@SHGE?QPIl@k@RYL_@DWAe@GUMUCCQG?AHBFRHB@CCGi@]WASFeAz@MFKLIB]^QZK\\Af@BPCp@F~@Aj@EVMPMVQNEVIJ_@t@MLAHE@Wf@KJCNSVIXIJCFKNEPYZUf@OPKZIDGRGDS`@KHG@QHGCa@TI?KHUFGHYNML[b@I`@EFa@jACRSp@Gf@KVIHG?WRe@JULe@D_@Jm@HYHaADWDQR?Ba@z@Qp@B\\?JCFMFEFKDGGEU', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.80725936964154, -79.27106679417193]","[43.81668875925243, -79.27797054871917]",2.692,4.298,False,,,False,False,188.4,180.0,12312230256,12312230256,stripped_3A70ECCB-E7F8-47AB-B751-974A563D25B6-activity.fit,False,0,0,False,,,,,
